entity,step,gdp,unemployment,inflation,resilience_score,fiscal_response
Ireland,19,95.09000280901223,6.497471779975441,6.400694258008718,2.8,4.0
Ireland,20,94.4091248762249,6.154141367136335,6.705313274214996,2.8,4.0
Ireland,21,95.21413751817221,6.084921803282344,6.5208188750689775,2.8,4.0
Israel,0,100.0,5.0,2.0,0.0,0.0
Israel,1,101.39578145547345,4.7739095942940635,1.8904894996468222,0.0,0.0
Israel,2,100.88762385346259,5.017615409928136,1.9573778731961726,0.0,0.0
Israel,3,99.76192746367154,4.9425209038944,1.8852746193627783,0.0,0.0
Israel,4,99.58691042922864,4.71826934747178,1.7598888646775415,0.0,0.0
Israel,5,99.32445857775859,4.657428885448126,1.5921385781303998,0.0,0.0
Israel,6,99.07799492962234,4.951007439773541,1.5555268449659887,0.0,0.0
Israel,7,99.05834674912514,5.014371524919076,1.4437173413417146,0.0,0.0
Israel,8,97.50525036877114,4.962844296657299,1.3550717224232798,0.0,0.0
Israel,9,98.57887912257044,4.710613436168034,1.6429132270416407,0.0,0.0
Israel,10,98.9584743532747,4.550747980817652,1.581986029030508,0.0,0.0
Israel,11,92.03138114854546,8.750747980817652,4.381986029030507,0.0,0.0
Israel,12,91.79471606467291,8.7551272996733,4.770991282002155,0.0,0.0
Israel,13,93.39851905323466,8.582776888741476,4.99437822186548,0.0,0.0
Israel,14,95.15844786227451,8.296547008027819,4.625244285662345,0.0,0.0
Israel,15,95.80997651774022,8.260680823989054,5.259365932617036,0.0,0.0
Israel,16,98.18894226934182,5.9022416060217235,5.884543100097234,2.8,4.0
Israel,17,99.86648074731498,5.5011787810817,6.14991526143567,2.8,4.0
Israel,18,100.66281777135771,5.268508637430992,6.497742969646017,2.8,4.0
Israel,19,100.15431694615265,5.3955132476804115,6.548686258424595,2.8,4.0
Israel,20,99.40110177100927,5.130847744753831,6.725207474232962,2.8,4.0
Israel,21,99.73902979022563,4.989349009725094,6.949813309789334,2.8,4.0
Latvia,0,100.0,5.0,2.0,0.0,0.0
Latvia,1,100.09502147991385,4.852614055193511,1.8734830366466533,0.0,0.0
Latvia,2,97.76934781918439,4.64742169029551,2.014340926508966,0.0,0.0
Latvia,3,97.3180854786757,4.590478522420256,1.3803549317037516,0.0,0.0
Latvia,4,96.8280492077725,4.465780129030277,1.6347096316094487,0.0,0.0
Latvia,5,98.00870317926727,4.188148531503016,1.7597987208241814,0.0,0.0
Latvia,6,99.03023980073074,3.9843842991134886,1.4999375653008087,0.0,0.0
Latvia,7,97.79741492367127,4.15389759499322,1.1421079885253884,0.0,0.0
Latvia,8,98.12861735430963,4.206976555034705,1.102513171108399,0.0,0.0
Latvia,9,97.39660122627056,4.087364545574996,1.31615191465931,0.0,0.0
Latvia,10,96.90774369060883,4.077396076939101,1.2209937445487309,0.0,0.0
Latvia,11,90.1242016322662,8.2773960769391,4.020993744548731,0.0,0.0
Latvia,12,90.25533221179495,7.964120498174208,4.092734537496511,0.0,0.0
Latvia,13,90.5974102109351,8.28385974600879,4.573928337918838,0.0,0.0
Latvia,14,90.89765700116979,8.351370521568839,4.209700710542313,0.0,0.0
Latvia,15,91.35142053823853,8.643830982482507,4.38564282118833,0.0,0.0
Latvia,16,92.03295597856109,6.773805149749814,4.60700499543994,2.8,4.0
Latvia,17,93.98997264988779,6.939499474265383,4.65119206915942,2.8,4.0
Latvia,18,95.09761354408968,7.355625856284077,4.736868006162763,2.8,4.0
Latvia,19,96.22783339083767,7.014680462631699,4.937728641996135,2.8,4.0
Latvia,20,97.00270169727285,7.165227349075333,4.365801093758738,2.8,4.0
Latvia,21,97.16018139832434,7.015150558907801,4.543591925725218,2.8,4.0
Lithuania,0,100.0,5.0,2.0,0.0,0.0
Lithuania,1,99.74003457630793,5.266810296953162,1.8169026001492727,0.0,0.0
Lithuania,2,100.31124389678794,5.377973348024541,1.7508808879007907,0.0,0.0
Lithuania,3,99.02897328530152,5.76472987047435,2.4105564690913726,0.0,0.0
Lithuania,4,99.8380129810995,6.269449057687193,1.9681624694538395,0.0,0.0
Lithuania,5,98.94019363895713,6.625251891212671,2.326571691545144,0.0,0.0
Lithuania,6,98.47882890220657,6.644727743123424,2.6268621888939743,0.0,0.0
Lithuania,7,99.01969252907068,6.615532352894989,3.063544912403199,0.0,0.0
Lithuania,8,99.75372867407611,6.653265358810609,3.2870804324442338,0.0,0.0
Lithuania,9,99.67703018583222,6.771780716942577,3.335192838178825,0.0,0.0
Lithuania,10,99.47210351398,6.905689561794377,3.621867426956535,0.0,0.0
Lithuania,11,92.5090562680014,11.105689561794376,6.421867426956535,0.0,0.0
Lithuania,12,91.6464344968241,11.050152342148705,6.2006043218667655,0.0,0.0
Lithuania,13,91.79814639035241,10.735709852724835,5.910936214909441,0.0,0.0
Lithuania,14,93.1162716754063,11.140904560240326,5.690938542882637,0.0,0.0
Lithuania,15,93.3302271016878,11.200031514567694,5.736763984568921,0.0,0.0
Lithuania,16,95.23980644536805,8.959212217902806,5.954930446032059,2.8,4.0
Lithuania,17,95.33398024323613,8.45147165612039,5.973426486274363,2.8,4.0
Lithuania,18,94.46203895999153,8.488616415846534,5.923527187069718,2.8,4.0
Lithuania,19,96.13337703195783,8.620352995893201,6.087939002307405,2.8,4.0
Lithuania,20,96.17963624990766,8.48733511289003,6.291135944429952,2.8,4.0
Lithuania,21,96.47870289186599,8.406146987926917,5.648032736690918,2.8,4.0
Luxembourg,0,100.0,5.0,2.0,0.0,0.0
Luxembourg,1,101.50881519348911,4.965805599616779,1.9169963312824299,0.0,0.0
Luxembourg,2,103.78349387473611,5.170679842714934,2.153497219146341,0.0,0.0
Luxembourg,3,102.1605778624948,5.393633148739754,2.275223263072514,0.0,0.0
Luxembourg,4,102.79456080413584,5.600180997294198,1.9046291828021846,0.0,0.0
Luxembourg,5,103.26434542032125,5.799584402658396,2.31136156589167,0.0,0.0
Luxembourg,6,104.90175853712576,5.713800576388604,2.3185453664215245,0.0,0.0
Luxembourg,7,107.05916213927684,5.571684451682568,1.9615131929498644,0.0,0.0
Luxembourg,8,107.37289211161612,5.621221678885109,1.5111234374475913,0.0,0.0
Luxembourg,9,106.66910672427419,5.624437047749114,1.6770964800095203,0.0,0.0
Luxembourg,10,107.14595187866144,5.564731920281627,1.682849116865702,0.0,0.0
Luxembourg,11,99.64573524715513,9.764731920281626,4.482849116865702,0.0,0.0
Luxembourg,12,99.89312701008859,9.816772343336801,4.560555010587405,0.0,0.0
Luxembourg,13,101.9762226379763,9.818736387273821,5.172700573215941,0.0,0.0
Luxembourg,14,101.21028306338494,10.127357348389205,4.980412554653087,0.0,0.0
Luxembourg,15,101.83714659296778,9.942737885440062,4.833103775206117,0.0,0.0
Luxembourg,16,101.91179478539685,7.431197546526889,5.138068906582424,2.8,4.0
Luxembourg,17,102.17444056926426,7.4256928628764545,4.511865231342282,2.8,4.0
Luxembourg,18,104.99137140064269,7.394803115427497,4.266672271253092,2.8,4.0
Luxembourg,19,105.39219741377661,6.966327975448021,4.591471721861268,2.8,4.0
Luxembourg,20,105.17515423198552,6.606392562413728,4.811733482045405,2.8,4.0
Luxembourg,21,104.83740462489992,6.58478300918324,5.029888907464698,2.8,4.0
Malta,0,100.0,5.0,2.0,0.0,0.0
Malta,1,100.19866072398263,4.790405664388606,1.8788586016807147,0.0,0.0
Malta,2,100.14723739877465,4.42164905977508,2.4287699008066603,0.0,0.0
Malta,3,98.91643055565999,4.283692129141746,2.745621043204387,0.0,0.0
Malta,4,96.8962666601182,4.082686912401234,2.4242013817624173,0.0,0.0
Malta,5,95.85736679055813,4.163720669722254,2.305138046984842,0.0,0.0
Malta,6,95.80367534730689,4.134676892446038,2.1381507234245576,0.0,0.0
Malta,7,96.14024932867456,4.121004247540822,2.320703876698837,0.0,0.0
Malta,8,98.08278800721169,3.961850767123816,1.9179773850370425,0.0,0.0
Malta,9,97.85333579319854,4.051394289596048,1.8682217191304265,0.0,0.0
Malta,10,97.15161215738982,3.747345982833151,1.3856401493828954,0.0,0.0
Malta,11,90.35099930637253,7.94734598283315,4.185640149382895,0.0,0.0
Malta,12,90.64699987554127,7.635590631449975,4.193369467747363,0.0,0.0
Malta,13,92.71484192366246,7.923948321166906,4.030470786874259,0.0,0.0
Malta,14,91.79728332811223,8.181333521791654,4.234298986272916,0.0,0.0
Malta,15,91.65132778607511,8.370237242061883,4.699395451850245,0.0,0.0
Malta,16,93.07211127055803,6.15561463870835,5.30662525770046,2.8,4.0
Malta,17,93.88384966217991,6.242979968726402,5.342307572353878,2.8,4.0
Malta,18,94.64588455812728,5.949312906811241,5.475629548279676,2.8,4.0
Malta,19,94.33650120526082,5.724715033269486,5.642716950965869,2.8,4.0
Malta,20,94.01754038534001,5.777776139967116,5.375243761821426,2.8,4.0
Malta,21,92.89446598428661,6.331821903206471,4.972579017864474,2.8,4.0
The Netherlands,0,100.0,5.0,2.0,0.0,0.0
The Netherlands,1,100.41771835860133,4.67105260617726,1.7032434736915554,0.0,0.0
The Netherlands,2,99.92931859959127,4.703416855830046,2.0562764504007975,0.0,0.0
The Netherlands,3,100.52736633493808,4.797926066019377,1.9480142252192008,0.0,0.0
The Netherlands,4,100.08418891934204,5.020094908951538,1.5232927224991868,0.0,0.0
The Netherlands,5,101.51871525631712,4.7636995376020685,1.697547164694473,0.0,0.0
The Netherlands,6,100.14576012028073,4.745983531501021,1.5747472614068425,0.0,0.0
The Netherlands,7,99.37836366035006,4.571104118806809,1.550817443386256,0.0,0.0
The Netherlands,8,100.07801630273171,4.487887786893794,1.7866906999371344,0.0,0.0
The Netherlands,9,99.96034678835788,4.554172459247574,1.566554502475358,0.0,0.0
The Netherlands,10,99.20104457851716,4.461585272783485,1.409589587414342,0.0,0.0
The Netherlands,11,92.25697145802094,8.661585272783483,4.209589587414342,0.0,0.0
The Netherlands,12,92.73136326934974,8.50910714385401,4.196879441355928,0.0,0.0
The Netherlands,13,94.21592081905257,8.605101262309729,4.606366091415935,0.0,0.0
The Netherlands,14,95.9062712048725,8.568992372965575,4.61349822166329,0.0,0.0
The Netherlands,15,95.73814898444137,8.307193531127208,4.27374835340885,0.0,0.0
The Netherlands,16,97.2603955389624,6.2263494337760275,4.8632778188606505,2.8,4.0
The Netherlands,17,97.53186023874396,5.930809474687475,4.888590558801381,2.8,4.0
The Netherlands,18,97.22518256112019,5.969921494348818,4.360667937311679,2.8,4.0
The Netherlands,19,97.24213659078437,5.634881803428824,4.231636198476457,2.8,4.0
The Netherlands,20,96.5122041489903,5.564803735878867,4.096136681832799,2.8,4.0
The Netherlands,21,95.1494591142216,5.600486085828099,3.6076714110483823,2.8,4.0
New Zealand,0,100.0,5.0,2.0,0.0,0.0
New Zealand,1,101.21072805932965,4.79241026764547,2.0147875801829946,0.0,0.0
New Zealand,2,101.43757940652108,4.950247099820664,1.6513737850291892,0.0,0.0
New Zealand,3,99.189552809744,5.05427579857676,1.6980014800934689,0.0,0.0
New Zealand,4,98.85107626239765,5.00849207597351,2.0568366820858848,0.0,0.0
New Zealand,5,98.10629194559256,5.313596135620774,2.015334455731126,0.0,0.0
New Zealand,6,98.96137097132453,5.165092451290124,1.8160693067055802,0.0,0.0
New Zealand,7,99.31133780023515,4.912291198968391,1.7802264643054038,0.0,0.0
New Zealand,8,98.46466476976401,4.916256799171839,1.7484516311589018,0.0,0.0
New Zealand,9,97.04393524347664,4.964125100045686,1.184463513210161,0.0,0.0
New Zealand,10,95.79752374717611,5.256759524949479,1.2449575531738188,0.0,0.0
New Zealand,11,89.09169708487379,9.45675952494948,4.044957553173819,0.0,0.0
New Zealand,12,89.36829506837512,9.18577792168966,4.16421653847925,0.0,0.0
New Zealand,13,89.10212923136041,9.15618495756574,4.427879662154886,0.0,0.0
New Zealand,14,89.34876989875981,9.038741740340875,4.250156134632346,0.0,0.0
New Zealand,15,90.8554107715711,8.8930146992539,4.239365956802573,0.0,0.0
New Zealand,16,92.98241335512918,6.726769011936527,4.954477770521877,2.8,4.0
New Zealand,17,91.90412446667348,6.824496672691501,5.1044698124140835,2.8,4.0
New Zealand,18,92.66720637942612,6.921273289578499,5.219088911947163,2.8,4.0
New Zealand,19,92.6791323913634,6.838402311292905,4.602081357783358,2.8,4.0
New Zealand,20,93.98107777201366,6.1819053873485394,4.6402887174339265,2.8,4.0
New Zealand,21,95.25454533979224,6.20855231788865,4.753569664324672,2.8,4.0
Norway,0,100.0,5.0,2.0,0.0,0.0
Norway,1,99.02171596645614,5.3518291758445,2.4600659682475827,0.0,0.0
Norway,2,98.51818017257456,5.44359704485679,2.4679556913011584,0.0,0.0
Norway,3,99.44522432514341,5.615825829665683,1.8341301836643509,0.0,0.0
Norway,4,99.6838915244935,5.659727699668554,1.9693859774524496,0.0,0.0
Norway,5,100.11974366921233,5.767854142696097,1.6448042279923603,0.0,0.0
Norway,6,100.33018307142228,5.559789365754801,1.8017736379637548,0.0,0.0
Norway,7,100.23470368447072,5.663458263803756,1.7791836340659746,0.0,0.0
Norway,8,101.24767698092091,5.560107525852062,2.0224075740338407,0.0,0.0
Norway,9,101.83967678279178,5.8966185932668855,2.219313235384983,0.0,0.0
Norway,10,99.4108951079238,5.919501375275103,2.4572960156327874,0.0,0.0
Norway,11,92.45213245036913,10.119501375275103,5.257296015632788,0.0,0.0
Norway,12,91.5455441021384,10.08411398102889,5.271738305891313,0.0,0.0
Norway,13,93.49264314977383,9.707066330142466,5.9053770569923,0.0,0.0
Norway,14,92.93335366859871,9.513500329693086,5.747690523877182,0.0,0.0
Norway,15,93.7536674879431,9.66131501535315,5.1991942907668225,0.0,0.0
Norway,16,95.75600188524446,7.413716740993371,5.337634234149519,2.8,4.0
Norway,17,95.32963314835192,7.192315317439077,5.074682692343436,2.8,4.0
Norway,18,95.11122050475394,7.072307141725802,4.876389441600979,2.8,4.0
Norway,19,95.99241058339344,6.946561369589822,4.677477393349988,2.8,4.0
Norway,20,96.3121388490206,7.087330952714074,4.977208088052237,2.8,4.0
Norway,21,95.14398178283668,6.975529666056359,5.377362227075809,2.8,4.0
Portugal,0,100.0,5.0,2.0,0.0,0.0
Portugal,1,99.4529023278408,5.1565874435135255,1.844274260461939,0.0,0.0
Portugal,2,99.65909561288753,4.90051109595558,2.1897610678453128,0.0,0.0
Portugal,3,101.34182682205495,4.883215730404322,2.1473255272476277,0.0,0.0
Portugal,4,100.63605870200196,4.872597151454437,2.252709700076986,0.0,0.0
Portugal,5,100.87974796916669,5.131835509648646,2.393387940316731,0.0,0.0
Portugal,6,101.78146600002515,4.9923078086647665,1.8561444974225365,0.0,0.0
Portugal,7,102.86995964971078,5.098653514993052,1.3242786432900737,0.0,0.0
Portugal,8,101.47942791272301,5.3195533635989225,1.7572333661921689,0.0,0.0
Portugal,9,103.22938501851601,5.142288774119377,1.2466010262909135,0.0,0.0
Portugal,10,102.86953859332286,5.104553909796507,1.1661750201236876,0.0,0.0
Portugal,11,95.66867089179026,9.304553909796507,3.9661750201236874,0.0,0.0
Portugal,12,95.50344053250207,9.274209377592008,4.040543038676892,0.0,0.0
Portugal,13,95.54524938735655,8.94541601048902,3.6149573780962543,0.0,0.0
Portugal,14,96.00865365636065,9.17560093717432,3.102582748788594,0.0,0.0
Portugal,15,96.03505626066499,9.191965062703916,2.5879955844715656,0.0,0.0
Portugal,16,98.15828360179275,7.226444901731906,2.8155810063582862,2.8,4.0
Portugal,17,98.18347840031397,7.538992873612356,2.7876450046206145,2.8,4.0
Portugal,18,98.79132131935887,7.801494363171475,2.7382348589030743,2.8,4.0
Portugal,19,97.89080804118308,7.9673479745456826,2.608952927486776,2.8,4.0
Portugal,20,97.33480295739749,7.9965961349532355,2.580476189926562,2.8,4.0
Portugal,21,96.42032987335685,8.23893265027807,2.6362759021795616,2.8,4.0
Singapore,0,100.0,5.0,2.0,0.0,0.0
Singapore,1,101.2255311202681,5.009948866079474,1.7394771310815398,0.0,0.0
Singapore,2,101.51864304225462,5.1087788722029,1.6316390390294175,0.0,0.0
Singapore,3,99.59712959655984,5.014352702352017,1.6417825320312902,0.0,0.0
Singapore,4,99.25058503609392,4.805023876102974,1.7553832244980407,0.0,0.0
Singapore,5,98.06354636061397,4.655880705506803,2.2848073579069377,0.0,0.0
Singapore,6,98.81550776521654,4.578811902554587,1.91666459298784,0.0,0.0
Singapore,7,98.64412859998257,4.78803510977371,1.6384950617116902,0.0,0.0
Singapore,8,99.4340349427181,4.7608072839816,2.258749514772579,0.0,0.0
Singapore,9,99.62158631640646,4.954678348205588,2.20362383898242,0.0,0.0
Singapore,10,99.83401174738941,4.7711497889133065,2.506752186338194,0.0,0.0
Singapore,11,92.84563092507214,8.971149788913305,5.306752186338194,0.0,0.0
Singapore,12,94.25193419417486,9.074735115853276,4.989986168504933,0.0,0.0
Singapore,13,91.10856839799584,8.810232449382944,4.83799187973628,0.0,0.0
Singapore,14,91.85457628344204,8.42239739658429,4.966403200712312,0.0,0.0
Singapore,15,91.33497131977309,8.574920639364487,4.604662911703872,0.0,0.0
Singapore,16,93.57355445449008,6.297856198287249,5.256347042038965,2.8,4.0
Singapore,17,95.92220701584097,6.257359335397162,5.287420118811476,2.8,4.0
Singapore,18,97.39898768651923,6.112118896491979,5.615902553123976,2.8,4.0
Singapore,19,95.63059340783096,5.627095250895984,5.208117343831617,2.8,4.0
Singapore,20,94.75107402715405,5.4444370394717545,5.238667106443152,2.8,4.0
Singapore,21,96.09025051303799,5.3179610115489675,4.53796710915673,2.8,4.0
Slovak Republic,0,100.0,5.0,2.0,0.0,0.0
Slovak Republic,1,100.9276131360902,5.0889032527311135,1.8771033507781774,0.0,0.0
Slovak Republic,2,101.83509383913086,4.85682678428638,1.9917478300509193,0.0,0.0
Slovak Republic,3,103.27835653230511,4.63034784147775,1.9227254838039078,0.0,0.0
Slovak Republic,4,102.63025341050087,4.798045807375353,1.4917530649070319,0.0,0.0
Slovak Republic,5,103.60957745624906,4.963386467610663,1.2668078217407022,0.0,0.0
Slovak Republic,6,101.84635098623441,5.025514737254226,0.9690125800573208,0.0,0.0
Slovak Republic,7,102.02697929747882,5.075584107008826,1.022124459761384,0.0,0.0
Slovak Republic,8,101.44189899256489,5.287289692789995,1.443737783090564,0.0,0.0
Slovak Republic,9,102.92404068696965,5.836029082270107,0.6949692084412112,0.0,0.0
Slovak Republic,10,102.3688515123308,5.608665307049,1.0387167630849532,0.0,0.0
Slovak Republic,11,95.20303190646764,9.808665307048999,3.8387167630849532,0.0,0.0
Slovak Republic,12,96.25506076080889,10.034603974843707,3.7908680422568524,0.0,0.0
Slovak Republic,13,97.68529105316429,10.219950359239128,3.962445323436352,0.0,0.0
Slovak Republic,14,96.01481662448192,9.814959234533724,4.098101595960143,0.0,0.0
Slovak Republic,15,97.47691989871461,9.855743938490724,4.4566018837168,0.0,0.0
Slovak Republic,16,99.83485737325778,7.749696149112429,4.792479057413842,2.8,4.0
Slovak Republic,17,100.05071185011933,7.502019255029999,4.351077149514215,2.8,4.0
Slovak Republic,18,100.79733133598391,7.24053276286607,4.511213757658041,2.8,4.0
Slovak Republic,19,101.8868155527065,7.418836749557104,4.443098721605458,2.8,4.0
Slovak Republic,20,102.43574706046888,7.218510237100618,4.073123855187026,2.8,4.0
Slovak Republic,21,101.95372854081552,7.232480910955102,3.8133867346770054,2.8,4.0
Slovenia,0,100.0,5.0,2.0,0.0,0.0
Slovenia,1,98.92762060612672,4.942618244536547,2.001004946997641,0.0,0.0
Slovenia,2,98.32407337613111,4.661118995403709,1.7220671160798036,0.0,0.0
Slovenia,3,97.89425202712174,4.521503307800034,1.5626262838405882,0.0,0.0
Slovenia,4,98.67549967456159,4.552737981637465,1.7260529381258851,0.0,0.0
Slovenia,5,98.71485861545413,4.433812557647726,1.4630336122171002,0.0,0.0
Slovenia,6,100.97496851563527,4.211644456616113,1.574637709967247,0.0,0.0
Slovenia,7,100.5409864285172,4.200458309148204,1.4102144713453204,0.0,0.0
Slovenia,8,99.26377705652212,4.322504351630892,1.6317295329571806,0.0,0.0
Slovenia,9,99.95526829693921,4.578560435878719,2.1448279975760345,0.0,0.0
Slovenia,10,100.52583713579907,4.658674145733165,2.2353042051873038,0.0,0.0
Slovenia,11,93.48902853629312,8.858674145733165,5.035304205187304,0.0,0.0
Slovenia,12,95.9251409514851,8.721186602837689,4.99417619340238,0.0,0.0
Slovenia,13,96.97880366645398,8.897289181635028,5.33344251630372,0.0,0.0
Slovenia,14,97.32166366061813,8.566118162480205,5.6293651272203045,0.0,0.0
Slovenia,15,97.55294526212113,8.591258691279126,5.3186034910711495,0.0,0.0
Slovenia,16,97.97421629324771,6.188320886097797,5.7118567773017475,2.8,4.0
Slovenia,17,98.8043827947465,6.067666239705442,5.712314398347586,2.8,4.0
Slovenia,18,98.7569464309949,6.248219633829653,5.889840976046364,2.8,4.0
Slovenia,19,97.89031881359388,6.46219760601233,5.8996808127857046,2.8,4.0
Slovenia,20,98.35204507176506,6.286079234989454,5.542773815569229,2.8,4.0
Slovenia,21,97.37541269949999,6.554347248035525,5.387113131497732,2.8,4.0
Sweden,0,100.0,5.0,2.0,0.0,0.0
Sweden,1,99.2147939556989,4.7617191987384135,1.930209488254564,0.0,0.0
Sweden,2,99.51798336691421,4.925886360321615,1.5335722194968937,0.0,0.0
Sweden,3,97.56281195494907,4.914637802506253,1.3353262251572353,0.0,0.0
Sweden,4,96.50010166607024,4.745344089590348,1.6865067539776306,0.0,0.0
Sweden,5,97.54575148127707,4.592652154538302,1.4010239008391074,0.0,0.0
Sweden,6,97.83059582705211,4.290138807189883,1.8661415188872679,0.0,0.0
Sweden,7,97.23213002644117,4.453635734993468,1.77611988754746,0.0,0.0
Sweden,8,94.9407807542646,3.91573934252379,1.4239148621659135,0.0,0.0
Sweden,9,94.12485699445759,3.684512106080284,1.2026557358176277,0.0,0.0
Sweden,10,94.61427127232889,3.9334213238197067,1.1362443956883022,0.0,0.0
Sweden,11,87.99127228326586,8.133421323819706,3.936244395688302,0.0,0.0
Sweden,12,88.64821885822144,8.211164179464665,4.197170472048702,0.0,0.0
Sweden,13,89.98057430305397,7.971031523387868,4.234968031689254,0.0,0.0
Sweden,14,90.19022827743817,8.033538555711937,4.5150953587340705,0.0,0.0
Sweden,15,89.91076992423126,7.939596699828163,4.617308229858464,0.0,0.0
Sweden,16,91.44066356141543,5.609682729986563,5.013496084934982,2.8,4.0
Sweden,17,91.25020624275186,5.627332519886956,4.79458901114384,2.8,4.0
Sweden,18,91.58669964407216,5.484878997931514,4.717563443720382,2.8,4.0
Sweden,19,91.23590854646228,5.534153387490455,4.8964085781222435,2.8,4.0
Sweden,20,91.0000617392106,5.768643193026702,5.2169598166635724,2.8,4.0
Sweden,21,90.65962566437982,5.68018471845247,4.904395726283748,2.8,4.0
Switzerland,0,100.0,5.0,2.0,0.0,0.0
Switzerland,1,98.00697749376226,5.015532392266859,1.9071957898405587,0.0,0.0
Switzerland,2,101.194231613389,4.9707496515226115,1.8823496638465536,0.0,0.0
Switzerland,3,101.50272179421484,5.176141322250861,1.717785957518677,0.0,0.0
Switzerland,4,102.4570902132237,5.596106602894072,1.7546283571582835,0.0,0.0
Switzerland,5,103.45726006113931,5.934399086789329,1.775702340967917,0.0,0.0
Switzerland,6,102.28105119324535,6.408367051021692,1.4656089908507584,0.0,0.0
Switzerland,7,104.57874949993169,6.084560268679522,1.5089943731890116,0.0,0.0
Switzerland,8,104.04166521187332,6.169202813892059,1.5745491710788995,0.0,0.0
Switzerland,9,104.38258496620708,6.111798106419597,2.018060133380609,0.0,0.0
Switzerland,10,103.17729082656139,5.813001394494224,1.9424785100317594,0.0,0.0
Switzerland,11,95.95488046870209,10.013001394494223,4.742478510031759,0.0,0.0
Switzerland,12,98.00926096643195,10.173218891310214,4.611194712937426,0.0,0.0
Switzerland,13,99.22865667166288,9.691097771919376,4.689321781499926,0.0,0.0
Switzerland,14,100.99802511934077,9.639767807664983,4.351260686755506,0.0,0.0
Switzerland,15,101.26271184290833,9.3974769470042,4.354144703593289,0.0,0.0
Switzerland,16,101.68125287567972,7.138452676052157,4.615372690842152,2.8,4.0
Switzerland,17,102.4124356504804,6.957499326278961,4.835201908942533,2.8,4.0
Switzerland,18,102.49087273023073,7.040678770623405,4.950620574730203,2.8,4.0
Switzerland,19,103.86572314883115,7.091556459344932,4.750708095235976,2.8,4.0
Switzerland,20,104.67270855980924,7.371327895883342,4.81271776271103,2.8,4.0
Switzerland,21,103.50177262376924,7.5704097355113245,4.873000981788553,2.8,4.0
"Health
Subtotal",0,100.0,5.0,2.0,0.0,0.0
"Health
Subtotal",1,98.43241977781962,4.814226578886788,1.9859761369650646,0.0,0.0
"Health
Subtotal",2,97.9397605658885,4.635705003789588,1.75242241143116,0.0,0.0
"Health
Subtotal",3,97.62421413562512,4.645790094785402,1.6574199728548633,0.0,0.0
"Health
Subtotal",4,97.8799331600001,4.732298263640352,1.7186949697517933,0.0,0.0
"Health
Subtotal",5,96.65793558275665,4.705534496606559,1.3896517028373596,0.0,0.0
"Health
Subtotal",6,98.41377853501805,4.550487642408172,1.746882303471488,0.0,0.0
"Health
Subtotal",7,97.6923174964413,4.682599700459482,1.4074320368687678,0.0,0.0
"Health
Subtotal",8,98.46287944818508,4.6832162383770175,1.1425358785794906,0.0,0.0
"Health
Subtotal",9,99.21283534428726,4.763251602806282,1.1651810405406475,0.0,0.0
"Health
Subtotal",10,99.1995739322574,4.8930932388603745,0.7940843601871239,0.0,0.0
"Health
Subtotal",11,92.25560375699936,9.093093238860373,3.5940843601871237,0.0,0.0
"Health
Subtotal",12,92.85861312186191,9.119567767103382,3.968150261046086,0.0,0.0
"Health
Subtotal",13,92.95375138127854,8.86923430148999,4.007361451606821,0.0,0.0
"Health
Subtotal",14,94.32643841554835,9.098698875005272,4.243138533301442,0.0,0.0
"Health
Subtotal",15,93.86623853923211,8.904264801360114,3.627416080992333,0.0,0.0
"Health
Subtotal",16,95.90125404323763,6.646347231500911,3.669061234273694,2.8,4.0
"Health
Subtotal",17,96.32775410354687,6.151779592828391,3.423507872857158,2.8,4.0
"Health
Subtotal",18,96.20282515101943,5.880920937701228,3.536137757753144,2.8,4.0
"Health
Subtotal",19,95.94673386397128,6.058045349760664,3.3987827393219847,2.8,4.0
"Health
Subtotal",20,96.30267267771275,5.807059859944274,3.316715940736695,2.8,4.0
"Health
Subtotal",21,95.29401084102868,5.956365970325398,3.3637970287409096,2.8,4.0
"Subtotal

Other Selected Emerging Markets
Albania",0,100.0,5.0,2.0,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",1,99.34852592160912,4.93588792208892,2.2039620017583146,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",2,100.87834486121292,4.9679625734004516,1.927199008842655,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",3,101.52752522916632,5.161352438907569,2.4813222726639133,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",4,101.27781628914116,5.261740643401822,2.3159224212230503,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",5,100.7584929254269,5.245829044469953,2.558040065363928,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",6,101.16883770428737,4.866411889745122,3.117898337023172,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",7,102.2454935132034,4.990483050495789,2.7916776956295952,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",8,102.68285201644991,4.957574335003544,2.9453067177953502,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",9,103.0642675901427,4.949785812740985,2.897257128984761,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",10,102.11759765437158,4.85082491969696,3.405336848302745,0.0,0.0
"Subtotal

Other Selected Emerging Markets
Albania",11,94.96936581856556,9.050824919696959,6.2053368483027445,0.0,0.0
